kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr,business_maturity,infra_x_income,competition_density_ratio,avg_distance_to_facilities,market_gap_score,digital_readiness_index,risk_composite,financial_access_score,omset_per_karyawan,location_advantage
Kab. Karawang,Pangkalan,-6.239145206659198,107.28546099973975,False,Fashion,2013,5,0,82.54,122397,16965.1,5.48,2.19,2.1,65.2,76.5,0,2.91,42.0,0.532,0.19,56.25,1,11,0.27948,0.0,2.4,122397.0,0.326,0.361,0.6517999999999999,16.508000000000003,48.8835
Kab. Karawang,Pangkalan,-6.24547768152241,107.29795166386756,False,Kerajinan,2016,1,1,72.64,122397,16965.1,5.48,2.19,2.1,65.2,76.5,0,2.91,42.0,0.532,0.19,63.84,0,8,0.27948,0.0,2.4,122397.0,0.8260000000000001,0.361,0.6517999999999999,72.64,48.8835
Kab. Karawang,Pangkalan,-6.256161087630314,107.29936076821032,False,Makanan,2022,13,1,27.81,122397,16965.1,5.48,2.19,2.1,65.2,76.5,0,2.91,42.0,0.532,0.19,63.84,1,2,0.27948,0.0,2.4,122397.0,0.8260000000000001,0.361,0.6517999999999999,2.1392307692307693,48.8835
Kab. Karawang,Pangkalan,-6.246558830457198,107.2892884819603,False,Kerajinan,2014,3,0,55.42,122397,16965.1,5.48,2.19,2.1,65.2,76.5,0,2.91,42.0,0.532,0.19,56.25,0,10,0.27948,0.0,2.4,122397.0,0.326,0.361,0.6517999999999999,18.473333333333333,48.8835
Kab. Karawang,Pangkalan,-6.252431360930342,107.29269331619594,False,Makanan,2024,5,1,75.34,122397,16965.1,5.48,2.19,2.1,65.2,76.5,0,2.91,42.0,0.532,0.19,63.84,0,0,0.27948,0.0,2.4,122397.0,0.8260000000000001,0.361,0.6517999999999999,15.068000000000001,48.8835
Kab. Karawang,Tegalwaru,-6.309748533621368,107.24134088601627,False,Jasa,2022,2,1,39.87,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,2,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,19.935,33.29395
Kab. Karawang,Tegalwaru,-6.292240545317683,107.24501995186952,False,Kerajinan,2011,1,0,23.44,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,1,13,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,23.44,33.29395
Kab. Karawang,Tegalwaru,-6.306849786372104,107.24538873371448,False,Fashion,2019,2,1,54.47,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,0,5,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,27.235,33.29395
Kab. Karawang,Tegalwaru,-6.298615755326155,107.24045926386516,False,Makanan,2021,3,0,52.86,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,0,3,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,17.62,33.29395
Kab. Karawang,Tegalwaru,-6.307700830717596,107.25290196603072,False,Makanan,2015,4,0,42.33,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,1,9,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,10.5825,33.29395
Kab. Karawang,Tegalwaru,-6.294005838702918,107.25587253120806,False,Kerajinan,2024,1,1,20.72,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,0,0,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,20.72,33.29395
Kab. Karawang,Tegalwaru,-6.295621053555295,107.24207296819584,False,Makanan,2023,1,0,23.57,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,0,1,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,23.57,33.29395
Kab. Karawang,Tegalwaru,-6.302053606295565,107.23976949419898,False,Makanan,2013,1,1,63.67,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,11,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,63.67,33.29395
Kab. Karawang,Tegalwaru,-6.303137313689705,107.24513788143078,False,Makanan,2024,2,1,39.1,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,0,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,19.55,33.29395
Kab. Karawang,Tegalwaru,-6.297936263612013,107.24075178357666,False,Makanan,2012,1,0,38.11,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,0,12,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,38.11,33.29395
Kab. Karawang,Tegalwaru,-6.300498526660509,107.25457066990806,False,Makanan,2021,3,1,35.38,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,3,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,11.793333333333335,33.29395
Kab. Karawang,Tegalwaru,-6.297424138291663,107.23755553195966,False,Makanan,2016,8,1,38.49,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,8,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,4.81125,33.29395
Kab. Karawang,Tegalwaru,-6.302360996655628,107.23792752388502,False,Makanan,2012,2,0,39.43,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,1,12,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,19.715,33.29395
Kab. Karawang,Tegalwaru,-6.309486232082538,107.23693658063809,False,Makanan,2016,2,1,61.01,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,0,8,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,30.505,33.29395
Kab. Karawang,Tegalwaru,-6.293213934333937,107.2494080384906,False,Fashion,2023,5,0,32.81,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,1,1,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,6.562,33.29395
Kab. Karawang,Tegalwaru,-6.309242952585962,107.25412285675114,False,Kerajinan,2013,3,1,56.38,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,11,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,18.793333333333333,33.29395
Kab. Karawang,Tegalwaru,-6.305590507301861,107.24448998436122,False,Kerajinan,2019,2,1,30.07,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,0,5,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,15.035,33.29395
Kab. Karawang,Tegalwaru,-6.301756377540263,107.25047874359026,False,Makanan,2010,1,1,51.58,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,14,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,51.58,33.29395
Kab. Karawang,Tegalwaru,-6.304373751522533,107.24874290100098,False,Fashion,2020,2,0,102.26,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,1,4,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,51.13,33.29395
Kab. Karawang,Tegalwaru,-6.304569199303943,107.24188729003993,False,Kerajinan,2014,12,0,39.51,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,0,10,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,3.2925,33.29395
Kab. Karawang,Tegalwaru,-6.29534187333339,107.2369031890532,False,Pertanian,2020,1,1,18.89,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,4,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,18.89,33.29395
Kab. Karawang,Tegalwaru,-6.305222491380079,107.24493772124112,False,Fashion,2013,6,1,133.88,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,56.0,1,11,0.2893366666666667,0.0,4.153333333333333,168550.0,0.8225,0.4515,0.6799999999999999,22.313333333333333,33.29395
Kab. Karawang,Tegalwaru,-6.295174663892363,107.24325559462608,False,Kerajinan,2023,2,0,33.91,168550,9574.6,7.15,6.85,5.51,64.5,60.7,0,0.1,36.4,0.774,0.129,48.41,1,1,0.2893366666666667,0.0,4.153333333333333,168550.0,0.3225,0.4515,0.6799999999999999,16.955,33.29395
Kab. Karawang,Jatisari,-6.244597634191704,107.25931714426292,False,Makanan,2019,29,1,40.11,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,66.15,0,5,0.32489599999999996,0.0,6.523333333333333,74821.0,0.8775,0.416,0.2905,1.383103448275862,49.756800000000005
Kab. Karawang,Jatisari,-6.240324023311877,107.25271278516284,False,Makanan,2024,7,0,25.44,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,58.56,1,0,0.32489599999999996,0.0,6.523333333333333,74821.0,0.3775,0.416,0.2905,3.6342857142857143,49.756800000000005
Kab. Karawang,Jatisari,-6.242196985172354,107.26585281894036,False,Makanan,2012,4,0,56.78,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,58.56,0,12,0.32489599999999996,0.0,6.523333333333333,74821.0,0.3775,0.416,0.2905,14.195,49.756800000000005
Kab. Karawang,Jatisari,-6.234688598284111,107.24823374818594,False,Makanan,2021,9,1,40.61,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,66.15,1,3,0.32489599999999996,0.0,6.523333333333333,74821.0,0.8775,0.416,0.2905,4.512222222222222,49.756800000000005
Kab. Karawang,Jatisari,-6.247736759086186,107.2572265623595,False,Pertanian,2021,4,0,27.34,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,58.56,1,3,0.32489599999999996,0.0,6.523333333333333,74821.0,0.3775,0.416,0.2905,6.835,49.756800000000005
Kab. Karawang,Jatisari,-6.243871814277537,107.25572081710168,False,Fashion,2017,1,0,87.7,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,58.56,0,7,0.32489599999999996,0.0,6.523333333333333,74821.0,0.3775,0.416,0.2905,87.7,49.756800000000005
Kab. Karawang,Jatisari,-6.235427556327599,107.24776445813302,False,Makanan,2021,10,0,30.67,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,58.56,0,3,0.32489599999999996,0.0,6.523333333333333,74821.0,0.3775,0.416,0.2905,3.067,49.756800000000005
Kab. Karawang,Jatisari,-6.2380290193718695,107.266375475331,False,Pertanian,2023,1,0,11.5,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,58.56,0,1,0.32489599999999996,0.0,6.523333333333333,74821.0,0.3775,0.416,0.2905,11.5,49.756800000000005
Kab. Karawang,Jatisari,-6.242864136791868,107.26595664627004,False,Makanan,2024,2,1,61.41,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,66.15,1,0,0.32489599999999996,0.0,6.523333333333333,74821.0,0.8775,0.416,0.2905,30.705,49.756800000000005
Kab. Karawang,Jatisari,-6.247940239293211,107.25013220470288,False,Makanan,2014,1,1,26.18,74821,1010.4,5.72,0.94,1.23,75.5,85.2,0,17.4,27.7,0.717,0.115,66.15,1,10,0.32489599999999996,0.0,6.523333333333333,74821.0,0.8775,0.416,0.2905,26.18,49.756800000000005
Kab. Karawang,Cilamaya Kulon,-6.256576602656503,107.31836024049554,False,Kerajinan,2023,5,0,41.92,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,0,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,8.384,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.257992164530919,107.31888494245956,False,Pertanian,2023,1,0,29.61,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,29.61,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.254819835193918,107.31799523761973,False,Makanan,2016,5,1,49.51,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,8,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,9.902,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.242225326286629,107.3224367802132,False,Makanan,2021,3,1,40.69,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,3,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,13.563333333333333,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2469096115358,107.32529284143736,False,Makanan,2012,5,1,59.83,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,11.966,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.254304985453543,107.32215292817588,False,Makanan,2010,8,1,16.85,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,14,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,2.10625,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.253362991723942,107.32390728951452,False,Pertanian,2011,6,1,23.87,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,13,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,3.9783333333333335,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2585050647274985,107.32470354570545,False,Fashion,2018,1,1,49.59,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,6,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,49.59,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.241078993976239,107.31677365003512,False,Kerajinan,2011,7,1,54.7,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,13,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,7.814285714285715,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.244850730432949,107.33300681370832,False,Makanan,2024,3,1,9.94,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,0,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,3.313333333333333,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2444213850263495,107.33155114951916,False,Fashion,2018,3,0,63.07,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,0,6,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,21.023333333333333,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.25358871369057,107.32337876271428,False,Makanan,2022,4,0,49.93,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,2,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,12.4825,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.241097108640611,107.32106654371972,False,Kerajinan,2024,8,1,41.49,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,0,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,5.18625,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.253262054717539,107.325218928081,False,Pertanian,2012,3,1,28.91,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,9.636666666666667,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.249510101769127,107.3223781599526,False,Kerajinan,2012,5,1,64.21,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,12.841999999999999,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.244649900695243,107.31462106541748,False,Fashion,2010,1,1,100.46,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,14,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,100.46,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.249830709931431,107.3235475195517,False,Jasa,2012,3,1,273.12,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,91.04,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.248660354657568,107.32332604670584,False,Kerajinan,2014,4,1,40.18,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,10,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,10.045,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.255696996873953,107.32871144666404,False,Jasa,2017,7,0,43.03,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,0,7,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,6.147142857142858,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.239426670057518,107.327048134653,False,Jasa,2016,2,0,64.56,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,8,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,32.28,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.257075796359705,107.31556145228868,False,Makanan,2010,9,1,35.28,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,14,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,3.92,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.256866844773506,107.3239399120556,False,Jasa,2020,1,1,80.61,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,4,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,80.61,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2454553488038655,107.33165770482276,False,Jasa,2011,2,1,301.27,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,13,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,150.635,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.250017633555108,107.33058465605752,False,Makanan,2012,1,0,75.24,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,75.24,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.246823502438433,107.32979454754953,False,Fashion,2016,2,0,114.68,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,8,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,57.34,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2468457788553,107.33195861089214,False,Kerajinan,2020,2,1,33.45,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,4,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,16.725,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.250683316345978,107.3239291410464,False,Makanan,2023,6,0,36.32,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,6.053333333333334,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.247110480861363,107.32536666752308,False,Jasa,2023,2,0,31.6,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,0,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,15.8,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.241895876961654,107.33252770306396,False,Kerajinan,2013,2,0,109.79,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,11,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,54.895,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2470341039147845,107.32435507356988,False,Makanan,2016,4,1,69.81,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,8,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,17.4525,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.256385976862224,107.31409702751006,False,Jasa,2017,3,0,77.28,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,7,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,25.76,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.252276526883622,107.32031380912493,False,Makanan,2020,7,1,33.94,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,4,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,4.848571428571428,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.255211719856045,107.3168582537036,False,Fashion,2012,1,1,77.31,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,77.31,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.253856631854997,107.32747140656274,False,Jasa,2023,7,1,48.13,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,6.875714285714286,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.2582290665883535,107.3191302222988,False,Fashion,2012,4,1,70.19,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,12,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,17.5475,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.257933773978454,107.32340925161958,False,Fashion,2020,1,0,42.16,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,0,4,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,42.16,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.239287370640866,107.33161902533864,False,Makanan,2023,3,0,46.38,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,15.46,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.244737107594682,107.33298180757886,False,Fashion,2024,2,0,97.79,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,1,0,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,48.895,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.243308206318715,107.31763564128426,False,Kerajinan,2018,3,1,42.78,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,0,6,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,14.26,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.248222700173111,107.3325783836402,False,Fashion,2023,1,0,32.66,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,60.15,0,1,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.355,0.39499999999999996,0.602,32.66,52.211499999999994
Kab. Karawang,Cilamaya Kulon,-6.254426825263194,107.32670943110482,False,Pertanian,2024,2,1,20.85,309229,12348.4,7.45,0.1,0.28,71.0,86.3,3,1.8,27.6,0.689,0.101,67.75,1,0,0.42862333333333336,0.24294645460140585,0.7266666666666667,77307.25,0.855,0.39499999999999996,0.602,10.425,52.211499999999994
