kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr
Kab. Purwakarta,Tegalwaru,-6.46235353846138,107.40011957247461,False,Makanan,2021,15,1,42.64,233249,2940.8,8.16,0.18,2.64,73.4,84.3,1,13.33,37.4,0.314,0.06,77.26,1
Kab. Purwakarta,Tegalwaru,-6.474796759728986,107.39784999356239,False,Makanan,2015,1,1,61.33,233249,2940.8,8.16,0.18,2.64,73.4,84.3,1,13.33,37.4,0.314,0.06,77.26,1
Kab. Purwakarta,Tegalwaru,-6.460433481598375,107.39634463500295,False,Pertanian,2015,4,0,37.7,233249,2940.8,8.16,0.18,2.64,73.4,84.3,1,13.33,37.4,0.314,0.06,69.66,1
Kab. Purwakarta,Tegalwaru,-6.479126731076588,107.40647077935131,False,Makanan,2017,3,0,22.54,233249,2940.8,8.16,0.18,2.64,73.4,84.3,1,13.33,37.4,0.314,0.06,69.66,0
Kab. Purwakarta,Tegalwaru,-6.471765892062452,107.40624543319952,False,Makanan,2018,6,1,57.13,233249,2940.8,8.16,0.18,2.64,73.4,84.3,1,13.33,37.4,0.314,0.06,77.26,1
Kab. Purwakarta,Wanayasa,-6.506724080203431,107.4198542329903,False,Pertanian,2010,6,0,50.96,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,56.34,1
Kab. Purwakarta,Wanayasa,-6.513444233523311,107.40531916093545,False,Fashion,2022,8,0,122.82,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,56.34,1
Kab. Purwakarta,Wanayasa,-6.510013626701855,107.4194634603041,False,Kerajinan,2019,6,1,40.21,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,63.94,0
Kab. Purwakarta,Wanayasa,-6.500486566321153,107.42259133513708,False,Makanan,2024,3,0,60.85,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,56.34,1
Kab. Purwakarta,Wanayasa,-6.498236345253253,107.42088034678746,False,Makanan,2013,3,1,68.63,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,63.94,0
Kab. Purwakarta,Wanayasa,-6.512625904978903,107.40854994169429,False,Kerajinan,2010,7,1,41.15,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,63.94,1
Kab. Purwakarta,Wanayasa,-6.514858436184494,107.41337890947192,False,Fashion,2022,2,1,137.25,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,63.94,1
Kab. Purwakarta,Wanayasa,-6.508022268080523,107.41380821646531,False,Makanan,2012,1,1,71.44,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,63.94,0
Kab. Purwakarta,Wanayasa,-6.512361789999983,107.42001297619737,False,Makanan,2012,6,0,78.63,69230,7802.6,7.52,6.26,5.71,68.7,63.8,0,10.82,36.8,0.123,0.269,56.34,1
Kab. Purwakarta,Bojong,-6.552428160952839,107.4592249236396,False,Pertanian,2014,1,0,29.29,18066,1383.5,4.88,2.12,3.18,71.7,78.2,0,0.48,24.3,0.155,0.166,54.31,1
Kab. Purwakarta,Bojong,-6.552147976957863,107.44418240567582,False,Makanan,2017,6,0,25.97,18066,1383.5,4.88,2.12,3.18,71.7,78.2,0,0.48,24.3,0.155,0.166,54.31,1
Kab. Purwakarta,Bungursari,-6.497051590497847,107.51311374685784,False,Makanan,2014,9,1,27.96,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,1
Kab. Purwakarta,Bungursari,-6.490931676707582,107.49782975873653,False,Makanan,2016,1,1,83.49,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,0
Kab. Purwakarta,Bungursari,-6.496228664353007,107.4980521634086,False,Fashion,2021,5,0,29.89,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,60.59,0
Kab. Purwakarta,Bungursari,-6.497495525203881,107.5136841152233,False,Jasa,2013,1,0,97.79,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,60.59,0
Kab. Purwakarta,Bungursari,-6.485639982175405,107.51317983267994,False,Makanan,2016,4,1,101.33,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,0
Kab. Purwakarta,Bungursari,-6.497157931041619,107.51602422275623,False,Fashion,2015,2,1,155.64,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,1
Kab. Purwakarta,Bungursari,-6.488443856579547,107.49922342966767,False,Jasa,2023,11,1,30.59,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,1
Kab. Purwakarta,Bungursari,-6.500037876010261,107.51340834505811,False,Jasa,2022,2,1,39.85,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,0
Kab. Purwakarta,Bungursari,-6.481109553930674,107.51468398860762,False,Fashion,2017,5,0,129.68,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,60.59,0
Kab. Purwakarta,Bungursari,-6.484206106887317,107.50381583648809,False,Makanan,2010,2,0,44.11,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,60.59,1
Kab. Purwakarta,Bungursari,-6.492794668911572,107.50919092720517,False,Jasa,2023,3,0,68.57,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,60.59,1
Kab. Purwakarta,Bungursari,-6.49496913821304,107.51219084400026,False,Kerajinan,2014,1,1,38.04,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,1
Kab. Purwakarta,Bungursari,-6.493256719505438,107.50544057840507,False,Fashion,2020,4,1,84.85,96827,2664.8,11.94,11.67,5.92,69.3,50.8,0,3.05,38.1,0.286,0.133,68.18,1
Kab. Purwakarta,Kiarapedes,-6.51341223546219,107.42543043741988,False,Fashion,2015,2,0,64.07,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,49.79,0
Kab. Purwakarta,Kiarapedes,-6.504863576978666,107.41076530217337,False,Pertanian,2019,3,1,21.45,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.516608967535645,107.40758112609787,False,Fashion,2019,1,1,82.05,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.505243249480585,107.42663736163668,False,Makanan,2010,5,1,38.87,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,0
Kab. Purwakarta,Kiarapedes,-6.5170014538045775,107.41640575187459,False,Jasa,2019,10,0,62.93,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,49.79,0
Kab. Purwakarta,Kiarapedes,-6.515358838120689,107.41548297984885,False,Kerajinan,2010,10,1,25.03,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.507274670873732,107.41615050667005,False,Fashion,2023,1,1,36.37,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.514734994525928,107.40733036881768,False,Makanan,2021,7,1,55.61,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.513472333127453,107.41383765562139,False,Makanan,2017,1,1,41.89,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,0
Kab. Purwakarta,Kiarapedes,-6.514750309271465,107.41049088893216,False,Makanan,2016,2,1,27.42,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.512852726398669,107.40703619999378,False,Makanan,2019,4,1,38.8,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Kiarapedes,-6.5056209671249965,107.41707126210018,False,Makanan,2019,2,1,59.0,88138,3174.2,9.25,0.29,20.0,52.8,53.1,1,5.79,40.7,0.166,0.294,57.39,1
Kab. Purwakarta,Sukasari,-6.571556409686701,107.45816445057112,False,Kerajinan,2010,3,0,64.14,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,1
Kab. Purwakarta,Sukasari,-6.553737393728308,107.46416281085978,False,Jasa,2022,7,1,72.19,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.555003944594282,107.46191278413556,False,Jasa,2014,1,0,61.69,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,0
Kab. Purwakarta,Sukasari,-6.559922143469929,107.46184052073535,False,Makanan,2014,1,1,55.37,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.572540653244903,107.45947950066022,False,Fashion,2022,1,1,89.57,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.566521144445398,107.4710822993082,False,Kerajinan,2018,3,0,84.12,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,0
Kab. Purwakarta,Sukasari,-6.555476649107816,107.4742613005219,False,Makanan,2016,2,0,35.82,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,1
Kab. Purwakarta,Sukasari,-6.565400033547493,107.45883109723418,False,Fashion,2016,3,1,97.49,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.556551316654064,107.46357618524338,False,Jasa,2019,3,0,39.24,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,1
Kab. Purwakarta,Sukasari,-6.565253746190426,107.46074024089783,False,Pertanian,2014,2,1,29.39,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,0
Kab. Purwakarta,Sukasari,-6.55952020321261,107.4705824902586,False,Fashion,2021,5,0,64.77,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,0
Kab. Purwakarta,Sukasari,-6.5684791923268495,107.47737700885251,False,Makanan,2011,1,1,76.01,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,0
Kab. Purwakarta,Sukasari,-6.556488456569567,107.46458390502745,False,Makanan,2018,17,1,26.07,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.555547398817547,107.47287149989621,False,Kerajinan,2012,8,1,46.11,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.552585498017174,107.46766845506501,False,Kerajinan,2017,1,0,28.82,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,1
Kab. Purwakarta,Sukasari,-6.564868325791732,107.47301719555935,False,Jasa,2017,1,1,81.88,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.571212688431866,107.46722191343468,False,Makanan,2024,2,1,22.04,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,0
Kab. Purwakarta,Sukasari,-6.568034456889868,107.4675295988633,False,Makanan,2015,1,1,59.58,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.5666353200818275,107.47790333510787,False,Makanan,2022,1,1,47.4,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.565701340924827,107.46008056579888,False,Fashion,2022,2,1,77.03,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,1
Kab. Purwakarta,Sukasari,-6.567458001561803,107.46820969627815,False,Jasa,2023,2,0,80.71,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,64.44,0
Kab. Purwakarta,Sukasari,-6.558225121622083,107.46342059458635,False,Makanan,2011,3,1,63.33,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,0
Kab. Purwakarta,Sukasari,-6.564190692406634,107.4648244348386,False,Makanan,2019,16,1,38.35,169015,16983.5,5.66,1.55,2.99,85.8,86.2,2,1.57,28.0,0.229,0.217,72.04,0
Kab. Karawang,Karawang Barat,-6.365000135831584,107.23698337952615,False,Jasa,2021,1,1,89.58,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,53.88,1
Kab. Karawang,Karawang Barat,-6.365228627411884,107.23584760691827,False,Makanan,2013,3,1,39.57,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,53.88,1
Kab. Karawang,Karawang Barat,-6.360055024720743,107.24624779574137,False,Makanan,2021,5,1,48.66,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,53.88,1
Kab. Karawang,Karawang Barat,-6.357679418806072,107.23693898642702,False,Makanan,2013,5,1,71.06,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,53.88,0
Kab. Karawang,Karawang Barat,-6.3576020272633125,107.24117388495313,False,Fashion,2018,1,1,109.4,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,53.88,1
Kab. Karawang,Karawang Barat,-6.364134328461827,107.238948236065,False,Fashion,2015,1,1,90.38,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,53.88,0
Kab. Karawang,Karawang Barat,-6.361902943453375,107.23610176725657,False,Makanan,2014,5,0,43.88,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,46.29,1
Kab. Karawang,Karawang Barat,-6.369944237775,107.2333386973322,False,Jasa,2010,4,0,101.42,57290,1125.0,10.6,4.58,6.94,60.2,62.4,13,7.39,30.2,0.726,0.147,46.29,0
Kab. Karawang,Karawang Timur,-6.339367138460524,107.265369713031,False,Makanan,2011,3,0,82.6,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,61.33,1
Kab. Karawang,Karawang Timur,-6.346724244418242,107.26482795247954,False,Makanan,2018,5,1,46.14,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,68.93,0
Kab. Karawang,Karawang Timur,-6.3451306697120735,107.26335190551474,False,Makanan,2018,15,0,29.03,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,61.33,1
Kab. Karawang,Karawang Timur,-6.335183722678807,107.25830752949848,False,Makanan,2010,2,1,93.1,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,68.93,1
Kab. Karawang,Karawang Timur,-6.344885534562507,107.2586064545641,False,Makanan,2016,6,1,40.79,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,68.93,1
Kab. Karawang,Karawang Timur,-6.34842736977664,107.26115742849723,False,Jasa,2021,1,1,30.03,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,68.93,0
Kab. Karawang,Karawang Timur,-6.3520806978792885,107.27234638244008,False,Jasa,2020,4,0,52.56,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,61.33,0
Kab. Karawang,Karawang Timur,-6.345271160938979,107.26125981658204,False,Jasa,2015,3,1,63.26,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,68.93,1
Kab. Karawang,Karawang Timur,-6.333380999321836,107.26265249978923,False,Fashion,2017,5,0,56.15,67068,1287.1,9.23,1.37,2.18,70.1,80.5,0,4.28,24.5,0.691,0.133,61.33,0
Kab. Karawang,Klari,-6.349928348918285,107.2480355999264,False,Kerajinan,2018,2,0,30.18,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,51.05,0
Kab. Karawang,Klari,-6.3476300378275985,107.2582591971544,False,Pertanian,2011,3,0,47.54,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,51.05,0
Kab. Karawang,Klari,-6.344005233861297,107.25008415318511,False,Makanan,2021,1,1,70.7,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,58.65,0
Kab. Karawang,Klari,-6.351393009701796,107.25555187754914,False,Jasa,2020,6,0,178.41,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,51.05,0
Kab. Karawang,Klari,-6.350372147497314,107.25755055849515,False,Fashion,2019,2,0,46.9,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,51.05,0
Kab. Karawang,Klari,-6.3577225186560895,107.26708289930512,False,Makanan,2010,1,1,76.05,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,58.65,1
Kab. Karawang,Klari,-6.3592051708729125,107.25702368708546,False,Jasa,2018,2,0,57.77,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,51.05,1
Kab. Karawang,Klari,-6.3455827905687645,107.24792340973347,False,Kerajinan,2010,4,0,35.51,61630,2292.4,5.58,0.19,5.58,58.2,73.7,0,2.57,36.6,0.503,0.154,51.05,1
Kab. Karawang,Cikampek,-6.400441174360875,107.22911841489899,False,Makanan,2012,2,1,57.5,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,1
Kab. Karawang,Cikampek,-6.403083791103009,107.2295920532211,False,Makanan,2016,2,1,66.31,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.394219415430701,107.22225231124715,False,Makanan,2020,10,1,46.88,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.393641604234969,107.2214256082928,False,Makanan,2018,4,1,24.07,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.388417073695145,107.21455369140575,False,Jasa,2010,1,0,63.69,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.397771430490207,107.23027694277839,False,Makanan,2020,1,0,25.82,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.3952069969118215,107.22795227313316,False,Makanan,2018,3,1,73.8,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.386167339867438,107.21578753675188,False,Kerajinan,2022,4,1,43.22,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,1
Kab. Karawang,Cikampek,-6.392302488724892,107.21396256376946,False,Makanan,2017,5,1,83.98,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.3909648051162256,107.22901332860026,False,Fashion,2018,2,1,82.85,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,1
Kab. Karawang,Cikampek,-6.397595692261522,107.21789467312013,False,Fashion,2018,3,0,61.76,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.398931850787177,107.22104334924046,False,Makanan,2011,1,1,84.26,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.393122741253027,107.22247197785697,False,Makanan,2010,1,0,129.52,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,0
Kab. Karawang,Cikampek,-6.385416433681872,107.21842466635698,False,Pertanian,2015,1,0,34.71,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.399676463127285,107.22608575293523,False,Makanan,2015,2,0,72.76,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.390945013116402,107.2213686622408,False,Makanan,2017,5,1,75.68,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,1
Kab. Karawang,Cikampek,-6.387021370971277,107.23233224531977,False,Makanan,2011,3,0,35.71,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.3921168883175055,107.22974560126823,False,Jasa,2014,2,0,63.3,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,0
Kab. Karawang,Cikampek,-6.385203106389381,107.21369119059466,False,Makanan,2013,3,1,57.02,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,1
Kab. Karawang,Cikampek,-6.397697250587862,107.21649267643683,False,Fashion,2021,4,1,37.79,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,1
Kab. Karawang,Cikampek,-6.387608130151587,107.22981603433595,False,Makanan,2012,10,0,61.5,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,42.4,1
Kab. Karawang,Cikampek,-6.398385988927686,107.22417797933967,False,Jasa,2010,1,1,182.18,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Cikampek,-6.398215021555151,107.22033967633713,False,Makanan,2015,4,1,17.11,172562,11787.7,8.34,7.5,10.74,59.0,50.1,2,2.04,33.5,0.613,0.191,50.0,0
Kab. Karawang,Purwasari,-6.251295019316183,107.297296676628,False,Jasa,2024,2,0,69.79,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,41.03,1
Kab. Karawang,Purwasari,-6.237227198562144,107.28880869576217,False,Kerajinan,2018,2,1,49.22,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,1
Kab. Karawang,Purwasari,-6.232429049483367,107.28328424536659,False,Fashion,2023,1,1,73.65,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,1
Kab. Karawang,Purwasari,-6.249666543640172,107.28206044593507,False,Fashion,2022,2,0,55.57,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,41.03,0
Kab. Karawang,Purwasari,-6.249621263478792,107.28993807824286,False,Jasa,2022,4,0,79.49,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,41.03,0
Kab. Karawang,Purwasari,-6.242443127202579,107.27937716157929,False,Fashion,2015,6,0,51.2,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,41.03,1
Kab. Karawang,Purwasari,-6.250632518118186,107.28989319162378,False,Fashion,2016,3,1,81.61,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,0
Kab. Karawang,Purwasari,-6.246479503667989,107.28375328898647,False,Jasa,2018,2,0,135.36,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,41.03,0
Kab. Karawang,Purwasari,-6.233730939866563,107.28834735338388,False,Makanan,2024,3,1,49.04,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,0
Kab. Karawang,Purwasari,-6.2492953807701195,107.28199226312059,False,Makanan,2014,8,1,98.62,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,1
Kab. Karawang,Purwasari,-6.234409533557342,107.28431710813928,False,Makanan,2010,2,1,72.85,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,0
Kab. Karawang,Purwasari,-6.233579905260668,107.2941866869039,False,Makanan,2020,2,1,44.19,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,1
Kab. Karawang,Purwasari,-6.241593905982592,107.28607155696625,False,Makanan,2022,1,1,69.98,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,48.63,0
Kab. Karawang,Purwasari,-6.232689409142561,107.28265756141228,False,Kerajinan,2011,10,0,43.28,100558,7998.1,5.6,0.33,5.95,52.1,70.2,5,4.11,32.4,0.745,0.138,41.03,1
Kab. Karawang,Kotabaru,-6.333392889754218,107.33294059692109,False,Makanan,2023,4,0,21.84,122597,1753.1,5.6,7.6,1.62,76.7,69.2,8,3.72,16.5,0.576,0.081,43.12,1
Kab. Karawang,Kotabaru,-6.341933700267223,107.33419168466669,False,Kerajinan,2016,4,1,51.29,122597,1753.1,5.6,7.6,1.62,76.7,69.2,8,3.72,16.5,0.576,0.081,50.71,1
Kab. Karawang,Kotabaru,-6.344826877649539,107.32280802098175,False,Makanan,2023,3,1,34.86,122597,1753.1,5.6,7.6,1.62,76.7,69.2,8,3.72,16.5,0.576,0.081,50.71,1
Kab. Karawang,Kotabaru,-6.340483718206921,107.3291298632369,False,Pertanian,2012,7,1,43.67,122597,1753.1,5.6,7.6,1.62,76.7,69.2,8,3.72,16.5,0.576,0.081,50.71,1
Kab. Karawang,Kotabaru,-6.347440188308205,107.33865011493515,False,Makanan,2022,2,0,31.91,122597,1753.1,5.6,7.6,1.62,76.7,69.2,8,3.72,16.5,0.576,0.081,43.12,1
Kab. Karawang,Kotabaru,-6.342511815787188,107.33046458100338,False,Fashion,2021,8,0,50.91,122597,1753.1,5.6,7.6,1.62,76.7,69.2,8,3.72,16.5,0.576,0.081,43.12,0
